subject_id,session,task,label,label_name,epoch_index,sfreq,n_channels,n_times,img_channels,img_height,img_width,file_path,global_index
sub-15,ses-1,eyesopen,0,NS,50,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1670
sub-15,ses-1,eyesopen,0,NS,51,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1671
sub-15,ses-1,eyesopen,0,NS,52,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1672
sub-15,ses-1,eyesopen,0,NS,53,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1673
sub-15,ses-1,eyesopen,0,NS,54,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1674
sub-15,ses-1,eyesopen,0,NS,55,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1675
sub-15,ses-1,eyesopen,0,NS,56,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1676
sub-15,ses-1,eyesopen,0,NS,57,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1677
sub-15,ses-1,eyesopen,0,NS,58,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1678
sub-15,ses-1,eyesopen,0,NS,59,250.0,61,1250,3,61,1250,data\sub-15\ses-1\eeg\sub-15_ses-1_task-eyesopen_eeg.set,1679
sub-15,ses-2,eyesopen,1,SD,0,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1680
sub-15,ses-2,eyesopen,1,SD,1,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1681
sub-15,ses-2,eyesopen,1,SD,2,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1682
sub-15,ses-2,eyesopen,1,SD,3,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1683
sub-15,ses-2,eyesopen,1,SD,4,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1684
sub-15,ses-2,eyesopen,1,SD,5,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1685
sub-15,ses-2,eyesopen,1,SD,6,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1686
sub-15,ses-2,eyesopen,1,SD,7,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1687
sub-15,ses-2,eyesopen,1,SD,8,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1688
sub-15,ses-2,eyesopen,1,SD,9,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1689
sub-15,ses-2,eyesopen,1,SD,10,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1690
sub-15,ses-2,eyesopen,1,SD,11,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1691
sub-15,ses-2,eyesopen,1,SD,12,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1692
sub-15,ses-2,eyesopen,1,SD,13,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1693
sub-15,ses-2,eyesopen,1,SD,14,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1694
sub-15,ses-2,eyesopen,1,SD,15,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1695
sub-15,ses-2,eyesopen,1,SD,16,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1696
sub-15,ses-2,eyesopen,1,SD,17,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1697
sub-15,ses-2,eyesopen,1,SD,18,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1698
sub-15,ses-2,eyesopen,1,SD,19,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1699
sub-15,ses-2,eyesopen,1,SD,20,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1700
sub-15,ses-2,eyesopen,1,SD,21,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1701
sub-15,ses-2,eyesopen,1,SD,22,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1702
sub-15,ses-2,eyesopen,1,SD,23,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1703
sub-15,ses-2,eyesopen,1,SD,24,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1704
sub-15,ses-2,eyesopen,1,SD,25,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1705
sub-15,ses-2,eyesopen,1,SD,26,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1706
sub-15,ses-2,eyesopen,1,SD,27,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1707
sub-15,ses-2,eyesopen,1,SD,28,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1708
sub-15,ses-2,eyesopen,1,SD,29,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1709
sub-15,ses-2,eyesopen,1,SD,30,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1710
sub-15,ses-2,eyesopen,1,SD,31,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1711
sub-15,ses-2,eyesopen,1,SD,32,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1712
sub-15,ses-2,eyesopen,1,SD,33,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1713
sub-15,ses-2,eyesopen,1,SD,34,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1714
sub-15,ses-2,eyesopen,1,SD,35,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1715
sub-15,ses-2,eyesopen,1,SD,36,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1716
sub-15,ses-2,eyesopen,1,SD,37,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1717
sub-15,ses-2,eyesopen,1,SD,38,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1718
sub-15,ses-2,eyesopen,1,SD,39,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1719
sub-15,ses-2,eyesopen,1,SD,40,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1720
sub-15,ses-2,eyesopen,1,SD,41,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1721
sub-15,ses-2,eyesopen,1,SD,42,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1722
sub-15,ses-2,eyesopen,1,SD,43,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1723
sub-15,ses-2,eyesopen,1,SD,44,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1724
sub-15,ses-2,eyesopen,1,SD,45,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1725
sub-15,ses-2,eyesopen,1,SD,46,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1726
sub-15,ses-2,eyesopen,1,SD,47,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1727
sub-15,ses-2,eyesopen,1,SD,48,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1728
sub-15,ses-2,eyesopen,1,SD,49,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1729
sub-15,ses-2,eyesopen,1,SD,50,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1730
sub-15,ses-2,eyesopen,1,SD,51,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1731
sub-15,ses-2,eyesopen,1,SD,52,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1732
sub-15,ses-2,eyesopen,1,SD,53,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1733
sub-15,ses-2,eyesopen,1,SD,54,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1734
sub-15,ses-2,eyesopen,1,SD,55,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1735
sub-15,ses-2,eyesopen,1,SD,56,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1736
sub-15,ses-2,eyesopen,1,SD,57,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1737
sub-15,ses-2,eyesopen,1,SD,58,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1738
sub-15,ses-2,eyesopen,1,SD,59,250.0,61,1250,3,61,1250,data\sub-15\ses-2\eeg\sub-15_ses-2_task-eyesopen_eeg.set,1739
sub-16,ses-1,eyesopen,0,NS,0,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1740
sub-16,ses-1,eyesopen,0,NS,1,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1741
sub-16,ses-1,eyesopen,0,NS,2,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1742
sub-16,ses-1,eyesopen,0,NS,3,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1743
sub-16,ses-1,eyesopen,0,NS,4,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1744
sub-16,ses-1,eyesopen,0,NS,5,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1745
sub-16,ses-1,eyesopen,0,NS,6,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1746
sub-16,ses-1,eyesopen,0,NS,7,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1747
sub-16,ses-1,eyesopen,0,NS,8,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1748
sub-16,ses-1,eyesopen,0,NS,9,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1749
sub-16,ses-1,eyesopen,0,NS,10,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1750
sub-16,ses-1,eyesopen,0,NS,11,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1751
sub-16,ses-1,eyesopen,0,NS,12,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1752
sub-16,ses-1,eyesopen,0,NS,13,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1753
sub-16,ses-1,eyesopen,0,NS,14,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1754
sub-16,ses-1,eyesopen,0,NS,15,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1755
sub-16,ses-1,eyesopen,0,NS,16,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1756
sub-16,ses-1,eyesopen,0,NS,17,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1757
sub-16,ses-1,eyesopen,0,NS,18,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1758
sub-16,ses-1,eyesopen,0,NS,19,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1759
sub-16,ses-1,eyesopen,0,NS,20,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1760
sub-16,ses-1,eyesopen,0,NS,21,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1761
sub-16,ses-1,eyesopen,0,NS,22,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1762
sub-16,ses-1,eyesopen,0,NS,23,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1763
sub-16,ses-1,eyesopen,0,NS,24,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1764
sub-16,ses-1,eyesopen,0,NS,25,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1765
sub-16,ses-1,eyesopen,0,NS,26,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1766
sub-16,ses-1,eyesopen,0,NS,27,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1767
sub-16,ses-1,eyesopen,0,NS,28,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1768
sub-16,ses-1,eyesopen,0,NS,29,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1769
sub-16,ses-1,eyesopen,0,NS,30,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1770
sub-16,ses-1,eyesopen,0,NS,31,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1771
sub-16,ses-1,eyesopen,0,NS,32,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1772
sub-16,ses-1,eyesopen,0,NS,33,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1773
sub-16,ses-1,eyesopen,0,NS,34,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1774
sub-16,ses-1,eyesopen,0,NS,35,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1775
sub-16,ses-1,eyesopen,0,NS,36,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1776
sub-16,ses-1,eyesopen,0,NS,37,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1777
sub-16,ses-1,eyesopen,0,NS,38,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1778
sub-16,ses-1,eyesopen,0,NS,39,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1779
sub-16,ses-1,eyesopen,0,NS,40,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1780
sub-16,ses-1,eyesopen,0,NS,41,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1781
sub-16,ses-1,eyesopen,0,NS,42,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1782
sub-16,ses-1,eyesopen,0,NS,43,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1783
sub-16,ses-1,eyesopen,0,NS,44,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1784
sub-16,ses-1,eyesopen,0,NS,45,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1785
sub-16,ses-1,eyesopen,0,NS,46,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1786
sub-16,ses-1,eyesopen,0,NS,47,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1787
sub-16,ses-1,eyesopen,0,NS,48,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1788
sub-16,ses-1,eyesopen,0,NS,49,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1789
sub-16,ses-1,eyesopen,0,NS,50,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1790
sub-16,ses-1,eyesopen,0,NS,51,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1791
sub-16,ses-1,eyesopen,0,NS,52,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1792
sub-16,ses-1,eyesopen,0,NS,53,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1793
sub-16,ses-1,eyesopen,0,NS,54,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1794
sub-16,ses-1,eyesopen,0,NS,55,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1795
sub-16,ses-1,eyesopen,0,NS,56,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1796
sub-16,ses-1,eyesopen,0,NS,57,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1797
sub-16,ses-1,eyesopen,0,NS,58,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1798
sub-16,ses-1,eyesopen,0,NS,59,250.0,61,1250,3,61,1250,data\sub-16\ses-1\eeg\sub-16_ses-1_task-eyesopen_eeg.set,1799
sub-16,ses-2,eyesopen,1,SD,0,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1800
sub-16,ses-2,eyesopen,1,SD,1,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1801
sub-16,ses-2,eyesopen,1,SD,2,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1802
sub-16,ses-2,eyesopen,1,SD,3,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1803
sub-16,ses-2,eyesopen,1,SD,4,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1804
sub-16,ses-2,eyesopen,1,SD,5,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1805
sub-16,ses-2,eyesopen,1,SD,6,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1806
sub-16,ses-2,eyesopen,1,SD,7,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1807
sub-16,ses-2,eyesopen,1,SD,8,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1808
sub-16,ses-2,eyesopen,1,SD,9,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1809
sub-16,ses-2,eyesopen,1,SD,10,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1810
sub-16,ses-2,eyesopen,1,SD,11,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1811
sub-16,ses-2,eyesopen,1,SD,12,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1812
sub-16,ses-2,eyesopen,1,SD,13,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1813
sub-16,ses-2,eyesopen,1,SD,14,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1814
sub-16,ses-2,eyesopen,1,SD,15,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1815
sub-16,ses-2,eyesopen,1,SD,16,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1816
sub-16,ses-2,eyesopen,1,SD,17,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1817
sub-16,ses-2,eyesopen,1,SD,18,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1818
sub-16,ses-2,eyesopen,1,SD,19,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1819
sub-16,ses-2,eyesopen,1,SD,20,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1820
sub-16,ses-2,eyesopen,1,SD,21,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1821
sub-16,ses-2,eyesopen,1,SD,22,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1822
sub-16,ses-2,eyesopen,1,SD,23,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1823
sub-16,ses-2,eyesopen,1,SD,24,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1824
sub-16,ses-2,eyesopen,1,SD,25,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1825
sub-16,ses-2,eyesopen,1,SD,26,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1826
sub-16,ses-2,eyesopen,1,SD,27,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1827
sub-16,ses-2,eyesopen,1,SD,28,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1828
sub-16,ses-2,eyesopen,1,SD,29,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1829
sub-16,ses-2,eyesopen,1,SD,30,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1830
sub-16,ses-2,eyesopen,1,SD,31,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1831
sub-16,ses-2,eyesopen,1,SD,32,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1832
sub-16,ses-2,eyesopen,1,SD,33,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1833
sub-16,ses-2,eyesopen,1,SD,34,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1834
sub-16,ses-2,eyesopen,1,SD,35,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1835
sub-16,ses-2,eyesopen,1,SD,36,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1836
sub-16,ses-2,eyesopen,1,SD,37,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1837
sub-16,ses-2,eyesopen,1,SD,38,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1838
sub-16,ses-2,eyesopen,1,SD,39,250.0,61,1250,3,61,1250,data\sub-16\ses-2\eeg\sub-16_ses-2_task-eyesopen_eeg.set,1839
